source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
FRV2-E-004,RQ-E,SPORTS_MEASUREMENT_REVIEW,COSMIN_RISK_OF_BIAS_ADAPTED_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MEASUREMENT_RELIABILITY_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Validity reliability and sensitivity are separate; a reliable proxy cannot support a claim if it does not represent the target construct."
FRV2-E-006,RQ-E,APPLIED_STATISTICAL_FRAMEWORK,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Combines typical error confidence intervals and SWC; error exceedance and worthwhile magnitude remain distinct and noncausal."
FRV2-E-007,RQ-E,METHODOLOGICAL_REVIEW,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Measurement error and within-subject efficacy variation confound responder labels; stable personal response requires replicated interventions or contrasts."
FRV2-E-008,RQ-E,SYSTEMATIC_REVIEW,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_REVIEW_OVERLAP,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Response rates inflate when classification ignores error and SWC or MCID; heterogeneous reviewed outcomes prevent universal thresholds."
FRV2-E-009,RQ-E,STATISTICAL_METHODS_CRITIQUE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Methodological opposition to naive personalization; observed between-person spread does not prove repeatable personal treatment response."
FRV2-E-010,RQ-E,STATISTICAL_CRITIQUE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MBI_CRITIQUE_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. MBI reduced-sample claims are not justified; use transparent intervals or a fully specified Bayesian model while separately justifying important effects."
FRV2-E-011,RQ-E,STATISTICAL_SIMULATION_CRITIQUE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MBI_CRITIQUE_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. MBI can inflate type-I error at small samples; a likely-worthwhile label cannot substitute for a valid uncertainty model."
FRV2-E-013,RQ-E,GOVERNMENT_METHODS_GUIDE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17,N_OF_1_METHODS_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Period length and washout are intervention-specific; training carryover may be the intended adaptation and cannot be replaced by a universal period rule."
FRV2-E-014,RQ-E,REPORTING_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_REPORTING_GUIDELINES,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Requires phase outcome fidelity analysis and deviation reporting; checklist completion is not causal validity or a safety gate."
FRV2-E-015,RQ-E,GOVERNMENT_DESIGN_STANDARD,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17,SCED_STANDARDS_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. WWC phase-point rules are design-specific evidence-review standards and must not become a universal athlete baseline n or freshness threshold."
FRV2-E-016,RQ-E,MONTE_CARLO_METHOD_STUDY,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SCED_BASELINE_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Challenges rigid baseline-stability waiting under specified simulations but does not permit ignoring trend or using a universal short baseline."
FRV2-E-017,RQ-E,STATISTICAL_METHOD_DEVELOPMENT,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_SERIAL_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Ordinary independent t-tests can misstate repeated-series inference; serial structure must be specified and very few observations remain unsafe for inference."
FRV2-E-018,RQ-E,SYSTEMATIC_METHODOLOGICAL_REVIEW,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SCED_REVIEW_OVERLAP,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. SCED quality cannot be reduced to point count; measurement replication trend and analysis are separate gates and analytic disagreement remains."
FRV2-E-019,RQ-E,METHODS_TUTORIAL_REVIEW,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_RANDOMIZATION_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Randomize start or order where feasible and analyze the actual assignment scheme; randomization does not fix poor measurement carryover or missingness."
FRV2-E-021,RQ-E,NARRATIVE_REVIEW,SANRA_NO_SCORE,IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,ATHLETE_MONITORING_REVIEW_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. No single definitive fatigue marker exists; mixed markers require individualized contextual interpretation and cannot diagnose or clear training."
FRV2-E-022,RQ-E,SYSTEMATIC_REVIEW,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,ATHLETE_MONITORING_REVIEW_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Subjective and objective measures often disagree; preserve streams and provenance rather than fusing them into a causal readiness or safety score."
FRV2-E-023,RQ-E,SPORT_SPECIFIC_METHOD_REVIEW,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SPORT_SCED_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Reviews AB reversal multiple-baseline and alternating-treatment designs for elite conditioning; serial dependency and applied design constraints remain."
FRV2-F-001,RQ-F,MIXED_METHOD_CO_CREATION,MMAT_2018_NO_SCORE,QUALITATIVE_COMPONENT=SOME_CONCERNS;QUANTITATIVE_COMPONENT=SOME_CONCERNS;INTEGRATION=SOME_CONCERNS;MISSINGNESS=SOURCE_SPECIFIC;INTERPRETATION=RESTRICTED_TO_FEASIBILITY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,YOUTH_MONITORING_ACCEPTABILITY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Burden completion clarity and feedback are measurable; no automated-plan validation. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; feasibility_only=true; efficacy_safety_causality=false"
FRV2-F-002,RQ-F,PROSPECTIVE_OBSERVATIONAL_COHORT,JBI_COHORT,GROUP_SELECTION=SOME_CONCERNS;EXPOSURE_MEASUREMENT=SOURCE_SPECIFIC;CONFOUNDING=SOME_CONCERNS;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;FOLLOW_UP=SOURCE_SPECIFIC;CAUSAL_USE=PROHIBITED,SOME_CONCERNS,PARTIAL,INDIRECT,DIRECT,PARTIAL,NOT_VERIFIED,YOUTH_MONITORING_FEASIBILITY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Separate adherence missingness withdrawal and technical failure; no physiological or safety inference"
FRV2-F-003,RQ-F,QUALITATIVE_USABILITY_STUDY,CASP_QUALITATIVE_NO_SCORE,AIMS=STATED;RECRUITMENT=SOME_CONCERNS;DATA_COLLECTION=SOURCE_SPECIFIC;REFLEXIVITY=NOT_VERIFIED;ANALYSIS=SOURCE_SPECIFIC;TRANSFERABILITY=LIMITED,SOME_CONCERNS,PARTIAL,INDIRECT,DIRECT,PARTIAL,NOT_VERIFIED,YOUTH_WEARABLE_ACCEPTABILITY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Technical friction and feedback specificity matter; non-athlete indirectness retained"
FRV2-F-004,RQ-F,SYSTEMATIC_REVIEW,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,INDIRECT,DIRECT,PARTIAL,NOT_VERIFIED,YOUTH_WEARABLE_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Measure burden comprehension usefulness and completion separately; acceptability is not efficacy"
FRV2-F-005,RQ-F,MIXED_METHOD_IMPLEMENTATION_EVALUATION,MMAT_2018_NO_SCORE,QUALITATIVE_COMPONENT=SOME_CONCERNS;QUANTITATIVE_COMPONENT=SOME_CONCERNS;INTEGRATION=SOME_CONCERNS;MISSINGNESS=SOURCE_SPECIFIC;INTERPRETATION=RESTRICTED_TO_FEASIBILITY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,YOUTH_IMPLEMENTATION,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Ease did not equal sustained completion; log component dropout and notification burden"
FRV2-F-006,RQ-F,QUALITATIVE_PROTOTYPE_STUDY,CASP_QUALITATIVE_NO_SCORE,AIMS=STATED;RECRUITMENT=SOME_CONCERNS;DATA_COLLECTION=SOURCE_SPECIFIC;REFLEXIVITY=NOT_VERIFIED;ANALYSIS=SOURCE_SPECIFIC;TRANSFERABILITY=LIMITED,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NOT_VERIFIED,RUNNER_MONITORING_ACCEPTABILITY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Adult indirect evidence for clear definitions routine fit feedback and data control"
FRV2-F-007,RQ-F,MIXED_METHOD_PILOT,MMAT_2018_NO_SCORE,QUALITATIVE_COMPONENT=SOME_CONCERNS;QUANTITATIVE_COMPONENT=SOME_CONCERNS;INTEGRATION=SOME_CONCERNS;MISSINGNESS=SOURCE_SPECIFIC;INTERPRETATION=RESTRICTED_TO_FEASIBILITY,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,ATHLETE_SURVEILLANCE_ACCEPTABILITY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Online system complements rather than replaces coach communication; no prevention claim"
FRV2-F-008,RQ-F,METHODOLOGICAL_FRAMEWORK,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,FEASIBILITY_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Test acceptability implementation practicality and integration; exclude limited efficacy"
FRV2-F-009,RQ-F,DELPHI_CONSENSUS,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,FEASIBILITY_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Pilot rehearses intended process; progression is not product efficacy safety or identity"
FRV2-F-010,RQ-F,CONCEPTUAL_ANALYSIS,JBI_TEXT_AND_OPINION,SOURCE_IDENTIFIED;EXPERTISE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOME_CONCERNS;LOGICAL_COHERENCE=SOME_CONCERNS;EMPIRICAL_EFFECT_USE=PROHIBITED,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,EXPLAINABILITY_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Display reasons missingness uncertainty and human authority; exposure is not comprehension"
FRV2-F-011,RQ-F,DELPHI_CONSENSUS_REPORTING_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_VERIFIED,DECISION_SUPPORT_REPORTING,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Version system and log workflow roles errors and deviations; coach remains authoritative"
FRV2-F-012,RQ-F,SCOPING_REVIEW,JBI_SCOPING_REVIEW_NO_SCORE,QUESTION=STATED;SEARCH=SOURCE_REPORTED;SELECTION=SOURCE_SPECIFIC;CHARTING=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;EFFECT_ESTIMATE=NOT_APPLICABLE,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NOT_VERIFIED,SHADOW_EVALUATION_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Borrow parallel logging but reject concealment; label participant-visible parallel comparison"
FRV2-F-013,RQ-F,OFFICIAL_ETHICS_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_APPLICABLE,YOUTH_RESEARCH_ETHICS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Local ethics and law control; ongoing assent and withdrawal; no recruitment authority"
